card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
HDFC Regalia credit card,HDFC Bank,HDFC,,"[""Brand Wallet"", ""Catalogue Products"", ""Cashback""]",2500,,,5% to 10%,"[{""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 40 Reward Points per ₹200 spent"", ""name"": ""PharmEasy via SmartBuy""}, {""child"": ""Earn 40 Reward Points per ₹200 spent"", ""name"": ""Jockey via SmartBuy""}, {""child"": ""Earn 40 Reward Points per ₹200 spent"", ""name"": ""Hotels via SmartBuy""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""MMT via SmartBuy""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Gift Cards via SmartBuy""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Flights via SmartBuy""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""RedBus via SmartBuy""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Myntra via SmartBuy""}, {""child"": ""Earn 20 Reward Points per ₹200 spent"", ""name"": ""Duty Free (Adani One) via Smartbuy""}, {""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Retail""}, {""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Packers & Movers""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 800000, ""cycleType"": ""STATEMENT"", ""benefits"": ""5,000 RPs."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹1 Lakh or more in a calendar quarter (Jan-Mar, Apr-Jun,  Jul-Sep,  Oct-Dec).\nOn meeting the spend criteria, visit the Regalia SmartBuy page >> Lounge Benefits >> Lounge access voucher.\nYou can avail up to 2 complimentary lounge access vouchers as part of the quarterly milestone benefit.""]}, {""maintitle"": ""International lounge"", ""limit"": [""6 per year""], ""eligibility"": [""Lounge Access can be availed via priority pass which can be issued on request for both Primary Cardholder and Add-on cardholder after making a minimum of 4 transactions from a card.""]}]",,,,"[{""mainTitle"": ""Swiggy Dineout"", ""child"": ""Upto 7.5% Off""}]","[""Upto 7.5% Off""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-regalia
HDFC Diners Club Miles credit card,HDFC Bank,HDFC,,"[""Experience""]",1000,,,2% to 3.5%,"[{""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""International lounge"", ""limit"": [""6 per year""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Dining"", ""child"": ""Get 15% Discount and other Benefits""}, {""mainTitle"": ""Insurance"", ""child"": ""Air Accident Cover""}]","[""Get 15% Discount and other Benefits"", ""Air Accident Cover""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-diners-club-miles
HDFC Diners Club Rewardz credit card,HDFC Bank,HDFC,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer"", ""Pay by Points""]",1000,,,3% to 33%,"[{""child"": ""Earn 3 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/hdfc-diners-club-rewardz
SBI Elite credit card,SBI Card,SBI,,"[""Cashback""]",4999,,,0.25% to 2.5%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""E- Gift Voucher worth Rs. 5,000 from any of the following brands: Yatra, Hush Puppies / Bata, Aditya Birla Fashion,Pantaloons and Shoppers Stop."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 400000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""15,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 5, ""spent"": 800000, ""cycleType"": ""STATEMENT"", ""benefits"": ""15,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 6, ""spent"": 1000000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""N/A""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""6 Complimentary Lounge Access using Priority Pass.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Free Movie Tickets Worth Rs 6,000""}, {""mainTitle"": ""Concierge"", ""child"": ""Exclusive Concierge Service""}, {""mainTitle"": ""ITC"", ""child"": ""Club ITC Membership""}, {""mainTitle"": ""Trident Privilege"", ""child"": ""Trident Privilege Red Tier membership""}]","[""Free Movie Tickets Worth Rs 6,000"", ""Exclusive Concierge Service"", ""Club ITC Membership"", ""Trident Privilege Red Tier membership""]",,,,savesage.club,https://savesage.club/credit-card/sbi-elite
SBI Elite (Amex) credit card,SBI Card,SBI,Amex,"[""Airline Transfer""]",4999,,,3% to 5%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""E- Gift Voucher worth Rs. 5,000 from any of the following brands: Yatra, Hush Puppies / Bata, Aditya Birla Fashion,Pantaloons and Shopper's Stop."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 400000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""15,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 5, ""spent"": 800000, ""cycleType"": ""STATEMENT"", ""benefits"": ""15,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 6, ""spent"": 1000000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Dining"", ""child"": ""American Express Dining Platform""}, {""mainTitle"": ""Movies"", ""child"": ""Movies Tickets""}, {""mainTitle"": ""Tablet Plus"", ""child"": ""Tablet Plus membership""}]","[""American Express Dining Platform"", ""Movies Tickets"", ""Tablet Plus membership""]",,,,savesage.club,https://savesage.club/credit-card/sbi-elite-amex
SBI Elite (Mastercard) credit card,SBI Card,SBI,Mastercard,"[""Airline Transfer""]",4999,,,3% to 5%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""E- Gift Voucher worth Rs. 5,000 from any of the following brands: Yatra, Hush Puppies / Bata, Aditya Birla Fashion,Pantaloons and Shopper's Stop."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 400000, ""cycleType"": ""STATEMENT"", ""benefits"": ""10,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""15,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 5, ""spent"": 800000, ""cycleType"": ""STATEMENT"", ""benefits"": ""15,000 RPs."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 6, ""spent"": 1000000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Golf"", ""child"": ""Golf Access""}]","[""Golf Access""]",,,,savesage.club,https://savesage.club/credit-card/sbi-elite-mastercard
SBI Aurum credit card,SBI Card,SBI,,"[""Airline Transfer"", ""Travel Booking""]",9999,,,2% to 4%,"[{""child"": ""Earn 4 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gaming""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""40,000 RPs"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""CALENDAR"", ""benefits"": ""Tata CliQ voucher worth ₹1,500."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 3, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Tata CliQ Luxury voucher worth ₹5,000."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 1000000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Taj experience voucher worth ₹10,000."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 5, ""spent"": 1200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 6, ""spent"": 2000000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Apple vouchers worth ₹20,000."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""Applicable for Add-on Cardholder(s) as well.""]}, {""maintitle"": ""International lounge"", ""limit"": [""Unlimited""], ""eligibility"": [""Complimentary DreamFolks Membership and enjoy unlimited complimentary access to 1000+ International Airport Lounges, along with complimentary visit, once a quarter, for a guest""]}, {""maintitle"": ""Domestic airport spa"", ""limit"": [""1 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Angel Investment Network"", ""child"": ""Complementary Access to Angel Investment Network""}, {""mainTitle"": ""BookMyShow"", ""child"": ""Get 4 Movie Tickets Worth Rs 1,000""}, {""mainTitle"": ""Club Marriott"", ""child"": ""Club Marriott""}, {""mainTitle"": ""Concierge"", ""child"": ""Concierge""}, {""mainTitle"": ""Golf"", ""child"": ""Golf Privilege""}, {""mainTitle"": ""Insurance"", ""child"": ""Insurance""}, {""mainTitle"": ""Mint"", ""child"": ""Annual membership of the Wall Street Journal""}, {""mainTitle"": ""The Wall Street Journal"", ""child"": ""Annual membership of Mint""}]","[""Complementary Access to Angel Investment Network"", ""Get 4 Movie Tickets Worth Rs 1,000"", ""Club Marriott"", ""Concierge"", ""Golf Privilege"", ""Insurance"", ""Annual membership of the Wall Street Journal"", ""Annual membership of Mint""]",,,,savesage.club,https://savesage.club/credit-card/sbi-aurum
SBI SimplyClick credit card,SBI Card,SBI,,"[""Travel Booking"", ""Hotel Transfer""]",499,,,2% to 4%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Apollo""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""IGP""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""BookMyShow""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Cleartrip""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Domino's""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Yatra""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Myntra""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Tata Cliq""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Netmeds""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Swiggy""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Gyftr""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Digital Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get Amazon.in gift card worth Rs.500."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived.E-Vouchers worth  Rs. 2,000."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""E-Vouchers worth  Rs. 2,000."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/sbi-simplyclick
SBI SimplySAVE credit card,SBI Card,SBI,,[],499,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹150 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 10 Reward Points per ₹150 spent"", ""name"": ""Dining""}, {""child"": ""Earn 10 Reward Points per ₹150 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 10 Reward Points per ₹150 spent"", ""name"": ""Movies""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""2000 Reward Points"", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""Zero Liability Protection"", ""child"": ""Zero Liability Protection""}]","[""Zero Liability Protection""]",,,,savesage.club,https://savesage.club/credit-card/sbi-simplysave
SBI Pulse credit card,SBI Card,SBI,,[],1499,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Sports""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Movies""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Pharmacy""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Drinking Place""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""ColorFit Pulse 4 Pro Smartwatch worth Rs. 7,999"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 400000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Netmeds e-gift voucher of ₹1,500."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Minimum monthly spends of ₹20,000""]}]",,,,"[{""mainTitle"": ""Insurance"", ""child"": ""Air Accident Cover""}]","[""Air Accident Cover""]",,,,savesage.club,https://savesage.club/credit-card/sbi-pulse
SBI BPCL credit card,SBI Card,SBI,,"[""Travel Booking""]",499,,,0.5% to 1%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 13 Reward Points per ₹100 spent"", ""name"": ""BPCL""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Departmental Stores""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Movies""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel (Other than BPCL)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 2,000 Activation Bonus Reward Points worth Rs. 500."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/sbi-bpcl
SBI Reliance Prime credit card,SBI Card,SBI,,"[""Catalogue Products""]",2999,,,1% to 2%,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Jio Mart""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Ajio""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Reliance Retail Stores""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Movies""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Reliance Retail Voucher worth Rs. 3000"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 75000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Reliance Retail voucher worth ₹1,500."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Reliance Retail voucher worth ₹2,250."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Reliance Retail voucher worth ₹5000."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}, {""maintitle"": ""International lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""1 Movie Ticket a Month Worth Rs 250/-""}]","[""1 Movie Ticket a Month Worth Rs 250/-""]",,,,savesage.club,https://savesage.club/credit-card/sbi-reliance-prime
